,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
73,74,1,P1,,,,,,,,,Leilighet,Passivhus,301,150.6497907972129,,14.381872,67.269628,False,False,False,False,True,False,0,0,False,0,0,39100.0,3.0,3.0,27016.2474821036,0,0,12050.774098356702,0,0,0,1.4443891350000002,0,0,1.0774545733,0,0,0,1.7686936988000002,0,0,1.1275334483,0,0,0,Alle bygg er passivhus,0,0
74,75,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21236114518197,,14.381487,67.269773,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
75,76,1,P1,,,,,,,,,Leilighet,Passivhus,1094,91.19477123826815,,14.382537,67.269725,False,False,False,False,True,False,0,0,False,0,0,142000.0,9.0,11.0,98191.9426758184,0,0,43799.1590152898,0,0,0,5.24970669,0,0,3.9160641302,0,0,0,6.4284083272000005,0,0,4.0980783802,0,0,0,Alle bygg er passivhus,0,0
76,77,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19211885257276,,14.381453,67.269835,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
77,78,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.24926365141603,,14.384712,67.269972,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
78,79,1,P1,,,,,,,,,Leilighet,Passivhus,1698,424.8578154239486,,14.387578,67.270171,False,False,False,False,True,False,0,0,False,0,0,220400.0,14.0,16.0,152403.94759007278,0,0,67980.7788006966,0,0,0,8.14808223,0,0,6.0781324434,0,0,0,9.9775478424,0,0,6.3606371934,0,0,0,Alle bygg er passivhus,0,0
79,80,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26604688923422,,14.385841,67.270004,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
80,81,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21502186864961,,14.385498,67.27036,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
81,82,1,P1,,,,,,,,,Kontor,Passivhus,919,306.88546320144,,14.385069,67.26992,False,False,False,False,True,False,0,0,False,0,0,147400.0,27.0,22.0,29755.313767374602,0,0,117638.13829526381,0,0,0,2.8269346134,0,0,24.4844157774,0,0,0,2.7716898474000002,0,0,19.655292624,0,0,0,Alle bygg er passivhus,0,0
82,83,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22431044827863,,14.384677,67.270034,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
83,84,1,P1,,,,,,,,,Leilighet,Passivhus,1440,480.5949962291797,,14.386169,67.270118,False,False,False,False,True,False,0,0,False,0,0,186900.0,12.0,14.0,129247.16403398401,0,0,57651.54385924799,0,0,0,6.910034400000001,0,0,5.154599952,0,0,0,8.461524672,0,0,5.394179952,0,0,0,Alle bygg er passivhus,0,0
84,85,1,P1,,,,,,,,,Leilighet,Passivhus,912,228.3415537185338,,14.385887,67.270365,False,False,False,False,True,False,0,0,False,0,0,118400.0,8.0,9.0,81856.5372215232,0,0,36512.6444441904,0,0,0,4.37635512,0,0,3.2645799696,0,0,0,5.3589656256,0,0,3.4163139696,0,0,0,Alle bygg er passivhus,0,0
85,86,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22460940179312,,14.386,67.270017,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
86,87,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20566204439943,,14.385657,67.270373,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
87,88,1,P1,,,,,,,,,Leilighet,Passivhus,432,144.1873077368107,,14.387428,67.270394,False,False,False,False,True,False,0,0,False,0,0,56100.0,4.0,4.0,38774.1492101952,0,0,17295.4631577744,0,0,0,2.0730103200000003,0,0,1.5463799856,0,0,0,2.5384574016,0,0,1.6182539856,0,0,0,Alle bygg er passivhus,0,0
88,89,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21281686634646,,14.386596,67.270416,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
89,90,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.2659873064352,,14.386606,67.270481,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
90,91,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22465591082005,,14.38663,67.270355,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
91,92,1,P1,,,,,,,,,Leilighet,Passivhus,3187,797.4861945598095,,14.384804,67.270269,False,False,False,False,True,False,0,0,False,0,0,413600.0,27.0,31.0,286049.1054002132,0,0,127594.07658293289,0,0,0,15.293249745,0,0,11.4081319771,0,0,0,18.7269993956,0,0,11.9383691021,0,0,0,Alle bygg er passivhus,0,0
92,93,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.2135325619756,,14.386536,67.270604,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
93,94,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.22465591082005,,14.386571,67.270543,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
94,95,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20932447354922,,14.396629,67.273401,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
95,96,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21308642044033,,14.397626,67.274551,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
96,97,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.1912165794344,,14.397592,67.274612,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
97,98,1,P1,,,,,,,,,Leilighet,Passivhus,1291,323.2326270112559,,14.396995,67.274538,False,False,False,False,True,False,0,0,False,0,0,167600.0,11.0,12.0,115873.6727554676,0,0,51686.2105015897,0,0,0,6.195037785000001,0,0,4.6212420403,0,0,0,7.585991910800001,0,0,4.8360321653,0,0,0,Alle bygg er passivhus,0,0
98,99,1,P1,,,,,,,,,Leilighet,Passivhus,2379,476.1631927279264,,14.385552,67.270011,False,False,False,False,True,False,0,0,False,0,0,308800.0,20.0,23.0,213527.08558114438,0,0,95245.1547507993,0,0,0,11.415952665,0,0,8.5158286707,0,0,0,13.979143885200001,0,0,8.9116347957,0,0,0,Alle bygg er passivhus,0,0
99,100,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21524001504987,,14.40228,67.273721,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
100,101,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20712386350895,,14.402439,67.273735,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
101,102,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21614488087654,,14.406761,67.273847,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
102,103,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20706699438922,,14.40692,67.27386,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
103,104,1,P1,,,,,,,,,Leilighet,Passivhus,729,91.21474011097015,,14.392531,67.27323,False,False,False,False,True,False,0,0,False,0,0,94600.0,6.0,7.0,65431.37679220439,0,0,29186.094078744303,0,0,0,3.498204915,0,0,2.6095162257,0,0,0,4.283646865200001,0,0,2.7308036007,0,0,0,Alle bygg er passivhus,0,0
104,105,1,P1,,,,,,,,,Leilighet,Passivhus,729,91.20639817007284,,14.39269,67.273243,False,False,False,False,True,False,0,0,False,0,0,94600.0,6.0,7.0,65431.37679220439,0,0,29186.094078744303,0,0,0,3.498204915,0,0,2.6095162257,0,0,0,4.283646865200001,0,0,2.7308036007,0,0,0,Alle bygg er passivhus,0,0
105,106,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.21541919710926,,14.39288,67.273199,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
106,107,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20653903187892,,14.393039,67.273213,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
107,108,1,P1,,,,,,,,,Leilighet,Passivhus,1432,358.4945910057309,,14.381264,67.270283,False,False,False,False,True,False,0,0,False,0,0,185900.0,12.0,14.0,128529.1242337952,0,0,57331.2575044744,0,0,0,6.871645320000001,0,0,5.1259632856,0,0,0,8.4145162016,0,0,5.3642122856,0,0,0,Alle bygg er passivhus,0,0
108,109,1,P1,,,,,,,,,Leilighet,Passivhus,200,100.1305757353973,,14.381207,67.270541,False,False,False,False,True,False,0,0,False,0,0,26000.0,2.0,2.0,17950.99500472,0,0,8007.158869340001,0,0,0,0.959727,0,0,0.71591666,0,0,0,1.17521176,0,0,0.7491916599999999,0,0,0,Alle bygg er passivhus,0,0
109,110,1,P1,,,,,,,,,Andre,Passivhus,916,305.8438410487583,,14.34011,67.267731,False,False,False,False,True,False,0,0,False,0,0,158600.0,27.0,22.0,46638.2111691696,0,0,111936.65478689481,0,0,0,4.1914495628,0,0,23.173067111199998,0,0,0,4.374900272,0,0,17.669383978,0,0,0,Alle bygg er passivhus,0,0
110,111,1,P1,,,,,,,,,Andre,Passivhus,667,222.6002135090673,,14.340389,67.267393,False,False,False,False,True,False,0,0,False,0,0,115500.0,20.0,16.0,33960.3568229652,0,0,81508.45932626509,0,0,0,3.0520708061,0,0,16.8738381694,0,0,0,3.185653364,0,0,12.8662435735,0,0,0,Alle bygg er passivhus,0,0
111,112,1,P1,,,,,,,,,Leilighet,Passivhus,1440,288.3731328177266,,14.371535,67.271899,False,False,False,False,True,False,0,0,False,0,0,186900.0,12.0,14.0,129247.16403398401,0,0,57651.54385924799,0,0,0,6.910034400000001,0,0,5.154599952,0,0,0,8.461524672,0,0,5.394179952,0,0,0,Alle bygg er passivhus,0,0
112,113,1,P1,,,,,,,,,Leilighet,Passivhus,768,192.2484194486324,,14.371555,67.271737,False,False,False,False,True,False,0,0,False,0,0,99700.0,6.0,7.0,68931.8208181248,0,0,30747.490058265605,0,0,0,3.68535168,0,0,2.7491199744,0,0,0,4.5128131584,0,0,2.8768959744,0,0,0,Alle bygg er passivhus,0,0
113,114,1,P1,,,,,,,,,Leilighet,Passivhus,240,120.1558548418387,,14.37198,67.271924,False,False,False,False,True,False,0,0,False,0,0,31100.0,2.0,2.0,21541.194005664,0,0,9608.590643208,0,0,0,1.1516724,0,0,0.859099992,0,0,0,1.410254112,0,0,0.899029992,0,0,0,Alle bygg er passivhus,0,0
114,115,1,P1,,,,,,,,,Leilighet,Passivhus,720,144.1865961161354,,14.372517,67.27193,False,False,False,False,True,False,0,0,False,0,0,93400.0,6.0,7.0,64623.582016992004,0,0,28825.771929623996,0,0,0,3.4550172000000003,0,0,2.577299976,0,0,0,4.230762336,0,0,2.697089976,0,0,0,Alle bygg er passivhus,0,0
115,116,1,P1,,,,,,,,,Leilighet,Passivhus,1152,288.3725623256403,,14.37263,67.271765,False,False,False,False,True,False,0,0,False,0,0,149500.0,10.0,11.0,103397.73122718719,0,0,46121.235087398396,0,0,0,5.52802752,0,0,4.1236799616,0,0,0,6.7692197376,0,0,4.3153439616,0,0,0,Alle bygg er passivhus,0,0
116,117,1,P1,,,,,,,,,Leilighet,Passivhus,1384,277.2019511198984,,14.372216,67.271721,False,False,False,False,True,False,0,0,False,0,0,179600.0,12.0,13.0,124220.88543266241,0,0,55409.5393758328,0,0,0,6.64131084,0,0,4.9541432872,0,0,0,8.132465379200001,0,0,5.1844062872,0,0,0,Alle bygg er passivhus,0,0
117,118,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22457767186056,,14.375338,67.271574,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
118,119,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18963202112853,,14.37523,67.271639,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
119,120,1,P1,,,,,,,,,Leilighet,Passivhus,602,150.6501762426175,,14.373741,67.271383,False,False,False,False,True,False,0,0,False,0,0,78100.0,5.0,6.0,54032.4949642072,0,0,24101.548196713404,0,0,0,2.8887782700000004,0,0,2.1549091466,0,0,0,3.5373873976000003,0,0,2.2550668966,0,0,0,Alle bygg er passivhus,0,0
120,121,1,P1,,,,,,,,,Leilighet,Passivhus,1304,326.8281863121285,,14.373431,67.271435,False,False,False,False,True,False,0,0,False,0,0,169200.0,11.0,13.0,117040.4874307744,0,0,52206.6758280968,0,0,0,6.25742004,0,0,4.6677766232,0,0,0,7.6623806752000005,0,0,4.8847296232,0,0,0,Alle bygg er passivhus,0,0
121,122,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19192820733751,,14.374022,67.271685,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
122,123,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21154636248498,,14.374033,67.271748,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
123,124,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26497072996219,,14.375327,67.271511,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
124,125,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26530657136496,,14.375317,67.271448,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
125,126,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21349138957656,,14.37524,67.271702,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
126,127,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19159232743972,,14.374043,67.271811,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
127,128,1,P1,,,,,,,,,Leilighet,Passivhus,936,312.4459379430095,,14.37601,67.271787,False,False,False,False,True,False,0,0,False,0,0,121500.0,8.0,9.0,84010.6566220896,0,0,37473.5035085112,0,0,0,4.49152236,0,0,3.3504899688,0,0,0,5.4999910368,0,0,3.5062169688,0,0,0,Alle bygg er passivhus,0,0
128,129,1,P1,,,,,,,,,Leilighet,Passivhus,2161,432.5596992561981,,14.376105,67.271506,False,False,False,False,True,False,0,0,False,0,0,280500.0,18.0,21.0,193960.5010259996,0,0,86517.35158321871,0,0,0,10.369850235,0,0,7.7354795113,0,0,0,12.698163066800001,0,0,8.0950158863,0,0,0,Alle bygg er passivhus,0,0
129,130,1,P1,,,,,,,,,Leilighet,Passivhus,1057,352.8744098503632,,14.376684,67.271775,False,False,False,False,True,False,0,0,False,0,0,137200.0,9.0,10.0,94871.0085999452,0,0,42317.8346244619,0,0,0,5.072157195,0,0,3.7836195481,0,0,0,6.2109941516000005,0,0,3.9594779230999997,0,0,0,Alle bygg er passivhus,0,0
130,131,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21434824512404,,14.376909,67.271657,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
131,132,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20505620652712,,14.377071,67.271653,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
132,133,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21471461767729,,14.377233,67.271649,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
133,134,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20432330533707,,14.377395,67.271645,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
134,135,1,P1,,,,,,,,,Leilighet,Passivhus,576,192.249165252645,,14.377965,67.27166,False,False,False,False,True,False,0,0,False,0,0,74800.0,5.0,6.0,51698.865613593596,0,0,23060.617543699198,0,0,0,2.76401376,0,0,2.0618399808,0,0,0,3.3846098688,0,0,2.1576719808,0,0,0,Alle bygg er passivhus,0,0
135,136,1,P1,,,,,,,,,Leilighet,Passivhus,1120,224.2902857045034,,14.378033,67.271793,False,False,False,False,True,False,0,0,False,0,0,145400.0,9.0,11.0,100525.572026432,0,0,44840.089668304,0,0,0,5.3744712,0,0,4.009133296,0,0,0,6.581185856,0,0,4.195473295999999,0,0,0,Alle bygg er passivhus,0,0
136,137,1,P1,,,,,,,,,Leilighet,Passivhus,720,240.3105340106376,,14.378357,67.271274,False,False,False,False,True,False,0,0,False,0,0,93400.0,6.0,7.0,64623.582016992004,0,0,28825.771929623996,0,0,0,3.4550172000000003,0,0,2.577299976,0,0,0,4.230762336,0,0,2.697089976,0,0,0,Alle bygg er passivhus,0,0
137,138,1,P1,,,,,,,,,Leilighet,Passivhus,1537,384.5940521522067,,14.378783,67.271318,False,False,False,False,True,False,0,0,False,0,0,199500.0,13.0,15.0,137953.3966112732,0,0,61535.0159108779,0,0,0,7.3755019950000005,0,0,5.5018195321,0,0,0,9.0315023756,0,0,5.7575379071,0,0,0,Alle bygg er passivhus,0,0
138,139,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22327547852242,,14.372528,67.2712,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
139,140,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19125658602844,,14.371594,67.271417,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
140,141,1,P1,,,,,,,,,Leilighet,Passivhus,447,149.4280652089307,,14.371991,67.271108,False,False,False,False,True,False,0,0,False,0,0,58000.0,4.0,4.0,40120.47383554921,0,0,17896.000072974904,0,0,0,2.1449898450000005,0,0,1.6000737351,0,0,0,2.6265982836,0,0,1.6744433601,0,0,0,Alle bygg er passivhus,0,0
141,142,1,P1,,,,,,,,,Leilighet,Passivhus,1112,370.296834403166,,14.37157,67.271193,False,False,False,False,True,False,0,0,False,0,0,144300.0,9.0,11.0,99807.5322262432,0,0,44519.8033135304,0,0,0,5.33608212,0,0,3.9804966296,0,0,0,6.5341773856000005,0,0,4.1655056296,0,0,0,Alle bygg er passivhus,0,0
142,143,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21218959914796,,14.371724,67.271288,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
143,144,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26560112161701,,14.372517,67.271138,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
144,145,1,P1,,,,,,,,,Leilighet,Passivhus,458,91.79056235288542,,14.372507,67.271075,False,False,False,False,True,False,0,0,False,0,0,59400.0,4.0,4.0,41107.778560808794,0,0,18336.3938107886,0,0,0,2.19777483,0,0,1.6394491514,0,0,0,2.6912349304000003,0,0,1.7156489014,0,0,0,Alle bygg er passivhus,0,0
145,146,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21123852800791,,14.371605,67.271479,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
146,147,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19099073447887,,14.371734,67.27135,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
147,148,1,P1,,,,,,,,,Leilighet,Passivhus,182,91.21407229643499,,14.374292,67.271375,False,False,False,False,True,False,0,0,False,0,0,23600.0,2.0,2.0,16335.405454295198,0,0,7286.514571099399,0,0,0,0.87335157,0,0,0.6514841606,0,0,0,1.0694427016,0,0,0.6817644105999999,0,0,0,Alle bygg er passivhus,0,0
148,149,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21468208191749,,14.37414,67.271437,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
