,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
64,65,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1882,376.8679627074079,,14.383178,67.269834,False,True,False,False,False,False,0,0,False,0,0,226900.0,-12.0,-10.0,195385.8406273372,0,0.0,75347.36496048942,0,0,43841.30309525121,8.9696103062,0,0.0,6.7367757706,0,0,27.912263617801887,11.071679906,0,0.0,7.0498935205999995,0,0,27.730892895805248,Kombinasjoner av tiltak,0,0
65,66,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,864,288.3751002086938,,14.382912,67.270091,False,False,False,False,False,False,0,0,False,0,0,124300.0,7.0,8.0,89698.9193953344,0,0.0,34590.9263155488,0,0,0.0,4.1178232224,0,0.0,3.0927599712,0,0,0.0,5.082854112000001,0,0.0,3.2365079712,0,0,0.0,Kombinasjoner av tiltak,0,0
66,67,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21401445011304,,14.3831,67.270158,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
67,68,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20566205115776,,14.383259,67.270171,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
68,69,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21342965397815,,14.383418,67.270184,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,0.0,3.908119262,0,3.908119262,2.935258306,0,0,0.0,4.82400506,0,4.82400506,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
69,70,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20461654809941,,14.383576,67.270198,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
70,71,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1367,456.236192731392,,14.382403,67.269984,False,True,False,False,False,False,0,0,False,0,0,143600.0,-22.0,-20.0,141919.47084886822,0,0.0,54728.9308719389,0,0,53074.262574262684,6.515120769700001,0,0.0,4.8932903711,0,0,33.79057426907826,8.041969411,0,0.0,5.1207249961,0,0,33.571006951436736,Kombinasjoner av tiltak,0,0
71,72,1,P1,,,,,,,,,Leilighet,Passivhus,1368,342.4708342875274,,14.382016,67.270039,False,False,False,True,True,True,0,0,False,0,0,54800.0,5.0,5.0,122784.80583228481,0,122784.80583228481,54768.9666662856,0,0,0.0,6.56453268,0,6.56453268,4.8968699544,0,0,0.0,8.0384484384,0,8.0384484384,5.1244709544,0,0,0.0,Kombinasjoner av tiltak,0,0
72,73,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1560,312.3385278597135,,14.3815,67.270027,False,True,False,False,False,False,0,0,False,0,0,188100.0,-10.0,-8.0,161956.38224157598,0,0.0,62455.839180851995,0,0,36334.550620460854,7.434958596,0,0.0,5.584149948,0,0,23.132970138894525,9.17737548,0,0.0,5.843694948,0,0,22.982654723653816,Kombinasjoner av tiltak,0,0
73,74,1,P1,,,,,,,,,Leilighet,Passivhus,301,150.6497907972129,,14.381872,67.269628,False,False,False,False,True,False,0,0,False,0,0,39100.0,3.0,3.0,27016.2474821036,0,0.0,12050.774098356702,0,0,0.0,1.4443891350000002,0,0.0,1.0774545733,0,0,0.0,1.7686936988000002,0,0.0,1.1275334483,0,0,0.0,Kombinasjoner av tiltak,0,0
74,75,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21236114518197,,14.381487,67.269773,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0.0,21859.5437132982,0,0,0.0,2.6200547100000002,0,0.0,1.9544524818,0,0,0.0,3.2083281048,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
75,76,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1094,91.19477123826815,,14.382537,67.269725,False,False,False,False,False,False,0,0,False,0,0,157400.0,9.0,11.0,113577.1039565924,0,0.0,43799.1590152898,0,0,0.0,5.2140030154,0,0.0,3.9160641302,0,0,0.0,6.435928702000001,0,0.0,4.0980783802,0,0,0.0,Kombinasjoner av tiltak,0,0
76,77,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19211885257276,,14.381453,67.269835,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
77,78,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.24926365141603,,14.384712,67.269972,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
78,79,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1698,424.8578154239486,,14.387578,67.270171,False,False,False,False,False,False,0,0,False,0,0,244300.0,14.0,16.0,176283.2929783308,0,0.0,67980.7788006966,0,0,0.0,8.092666471800001,0,0.0,6.0781324434,0,0,0.0,9.989220234,0,0.0,6.3606371934,0,0,0.0,Kombinasjoner av tiltak,0,0
79,80,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26604688923422,,14.385841,67.270004,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
80,81,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21502186864961,,14.385498,67.27036,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10611.10472711675,2.1685295905,0,0.0,1.6287104015,0,0,6.755728765084722,2.676734515,0,0.0,1.7044110264999999,0,0,6.71183080609026,Kombinasjoner av tiltak,0,0
81,82,1,P1,,,,,,,,,Kontor,Passivhus,919,306.88546320144,,14.385069,67.26992,False,True,False,False,True,False,0,0,False,0,0,107500.0,1.0,-4.0,29755.313767374602,0,0.0,117638.13829526381,0,0,39902.86665354111,2.8269346134,0,0.0,24.4844157774,0,0,26.071838133107338,2.7716898474000002,0,0.0,19.655292624,0,0,26.20955175717713,Kombinasjoner av tiltak,0,0
82,83,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.22431044827863,,14.384677,67.270034,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
83,84,1,P1,,,,,,,,,Leilighet,Passivhus,1440,480.5949962291797,,14.386169,67.270118,False,False,False,True,True,True,0,0,False,0,0,57700.0,5.0,5.0,129247.16403398401,0,129247.16403398401,57651.54385924799,0,0,0.0,6.910034400000001,0,6.910034400000001,5.154599952,0,0,0.0,8.461524672,0,8.461524672,5.394179952,0,0,0.0,Kombinasjoner av tiltak,0,0
84,85,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,912,228.3415537185338,,14.385887,67.270365,False,False,False,False,False,False,0,0,False,0,0,131200.0,8.0,9.0,94682.1926950752,0,0.0,36512.6444441904,0,0,0.0,4.3465911792,0,0.0,3.2645799696,0,0,0.0,5.365234896,0,0.0,3.4163139696,0,0,0.0,Kombinasjoner av tiltak,0,0
85,86,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.22460940179312,,14.386,67.270017,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
86,87,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20566204439943,,14.385657,67.270373,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
87,88,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,432,144.1873077368107,,14.387428,67.270394,False,False,False,True,False,True,0,0,False,0,0,17300.0,2.0,2.0,44849.4596976672,0,44849.4596976672,17295.4631577744,0,0,0.0,2.0589116112,0,2.0589116112,1.5463799856,0,0,0.0,2.5414270560000003,0,2.5414270560000003,1.6182539856,0,0,0.0,Kombinasjoner av tiltak,0,0
88,89,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21281686634646,,14.386596,67.270416,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
89,90,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.2659873064352,,14.386606,67.270481,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
90,91,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22465591082005,,14.38663,67.270355,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
91,92,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,3187,797.4861945598095,,14.384804,67.270269,False,True,False,False,False,False,0,0,False,0,0,365700.0,-32.0,-28.0,330868.5834640402,0,0.0,127594.07658293289,0,0,92772.10436993146,15.1892391317,0,0.0,11.4081319771,0,0,59.06483728199776,18.748907471,0,0.0,11.9383691021,0,0,58.681040670976294,Kombinasjoner av tiltak,0,0
92,93,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2135325619756,,14.386536,67.270604,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
93,94,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.22465591082005,,14.386571,67.270543,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0.0,32829.351364294,0,0,0.0,3.9348807,0,0.0,2.935258306,0,0,0.0,4.8183682160000005,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
94,95,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20932447354922,,14.396629,67.273401,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10610.441945320032,2.1685295905,0,0.0,1.6287104015,0,0,6.755306794501618,2.676734515,0,0.0,1.7044110264999999,0,0,6.711411577424127,Kombinasjoner av tiltak,0,0
95,96,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21308642044033,,14.397626,67.274551,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
96,97,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.1912165794344,,14.397592,67.274612,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
97,98,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1291,323.2326270112559,,14.396995,67.274538,False,False,False,False,False,False,0,0,False,0,0,185700.0,11.0,12.0,134029.2881242786,0,0.0,51686.2105015897,0,0,0.0,6.1529048381,0,0.0,4.6212420403,0,0,0.0,7.594866503,0,0.0,4.8360321653,0,0,0.0,Kombinasjoner av tiltak,0,0
98,99,1,P1,,,,,,,,,Leilighet,Passivhus,2379,476.1631927279264,,14.385552,67.270011,False,False,False,False,True,False,0,0,False,0,0,308800.0,20.0,23.0,213527.08558114438,0,0.0,95245.1547507993,0,0,0.0,11.415952665,0,0.0,8.5158286707,0,0,0.0,13.979143885200001,0,0.0,8.9116347957,0,0,0.0,Kombinasjoner av tiltak,0,0
99,100,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21524001504987,,14.40228,67.273721,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0.0,32829.351364294,0,0,0.0,3.9348807,0,0.0,2.935258306,0,0,0.0,4.8183682160000005,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
100,101,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20712386350895,,14.402439,67.273735,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
101,102,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21614488087654,,14.406761,67.273847,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
102,103,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20706699438922,,14.40692,67.27386,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
103,104,1,P1,,,,,,,,,Leilighet,Passivhus,729,91.21474011097015,,14.392531,67.27323,False,True,False,False,True,False,0,0,False,0,0,84000.0,-1.0,0.0,65431.37679220439,0,0.0,29186.094078744303,0,0,10611.071950056754,3.498204915,0,0.0,2.6095162257,0,0,6.755707897047628,4.283646865200001,0,0.0,2.7308036007,0,0,6.7118100736513036,Kombinasjoner av tiltak,0,0
104,105,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,729,91.20639817007284,,14.39269,67.273243,False,True,False,False,False,False,0,0,False,0,0,94300.0,-1.0,0.0,75683.4632398134,0,0.0,29186.094078744303,0,0,10610.101526472181,3.4744133439,0,0.0,2.6095162257,0,0,6.755090061422289,4.288658157,0,0.0,2.7308036007,0,0,6.711196252651756,Kombinasjoner av tiltak,0,0
105,106,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,273,91.21541919710926,,14.39288,67.273199,False,True,False,False,False,False,0,0,False,0,0,28700.0,-4.0,-4.0,28342.3668922758,0,0.0,10929.7718566491,0,0,10611.15094860319,1.3011177543,0,0.0,0.9772262409,0,0,6.755758192729961,1.606040709,0,0.0,1.0226466159,0,0,6.711860042517999,Kombinasjoner av tiltak,0,0
106,107,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20653903187892,,14.393039,67.273213,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
107,108,1,P1,,,,,,,,,Leilighet,Passivhus,1432,358.4945910057309,,14.381264,67.270283,False,False,False,False,True,False,0,0,False,0,0,185900.0,12.0,14.0,128529.1242337952,0,0.0,57331.2575044744,0,0,0.0,6.871645320000001,0,0.0,5.1259632856,0,0,0.0,8.4145162016,0,0.0,5.3642122856,0,0,0.0,Kombinasjoner av tiltak,0,0
108,109,1,P1,,,,,,,,,Leilighet,Passivhus,200,100.1305757353973,,14.381207,67.270541,False,True,False,False,True,False,0,0,False,0,0,14300.0,-6.0,-5.0,17950.99500472,0,0.0,8007.158869340001,0,0,11648.257093494964,0.959727,0,0.0,0.71591666,0,0,7.4160483317563495,1.17521176,0,0.0,0.7491916599999999,0,0,7.367859691139084,Kombinasjoner av tiltak,0,0
109,110,1,P1,,,,,,,,,Andre,TEK10/TEK17,916,305.8438410487583,,14.34011,67.267731,False,False,False,False,False,False,0,0,False,0,0,189800.0,30.0,25.0,63884.6528854096,0,0.0,125903.3554921512,0,0,0.0,4.7496245136,0,0.0,25.6829437512,0,0,0.0,5.0756726984,0,0.0,19.6095116408,0,0,0.0,Kombinasjoner av tiltak,0,0
110,111,1,P1,,,,,,,,,Andre,TEK10/TEK17,667,222.6002135090673,,14.340389,67.267393,False,False,False,False,False,False,0,0,False,0,0,138200.0,22.0,18.0,46518.6282473452,0,0.0,91678.5350581494,0,0,0.0,3.4585147932,0,0.0,18.7014448494,0,0,0.0,3.6959319758,0,0.0,14.2789784546,0,0,0.0,Kombinasjoner av tiltak,0,0
111,112,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1440,288.3731328177266,,14.371535,67.271899,False,True,False,True,False,True,0,0,False,0,0,24100.0,-16.0,-16.0,149498.198992224,0,149498.198992224,57651.54385924799,0,0,33546.640127127415,6.863038704,0,6.863038704,5.154599952,0,0,21.358002536684086,8.47142352,0,8.47142352,5.394179952,0,0,21.219220659530496,Kombinasjoner av tiltak,0,0
112,113,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,768,192.2484194486324,,14.371555,67.271737,False,False,False,False,False,False,0,0,False,0,0,110500.0,6.0,7.0,79732.3727958528,0,0.0,30747.490058265605,0,0,0.0,3.6602873088,0,0.0,2.7491199744,0,0,0.0,4.518092544,0,0.0,2.8768959744,0,0,0.0,Kombinasjoner av tiltak,0,0
113,114,1,P1,,,,,,,,,Leilighet,Passivhus,240,120.1558548418387,,14.37198,67.271924,False,True,False,False,True,False,0,0,False,0,0,17200.0,-7.0,-7.0,21541.194005664,0,0.0,9608.590643208,0,0,13977.811255025294,1.1516724,0,0.0,0.859099992,0,0,8.899196077782747,1.410254112,0,0.0,0.899029992,0,0,8.841370111393275,Kombinasjoner av tiltak,0,0
114,115,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,720,144.1865961161354,,14.372517,67.27193,False,True,False,False,False,False,0,0,False,0,0,86800.0,-5.0,-4.0,74749.099496112,0,0.0,28825.771929623996,0,0,16773.32351943061,3.431519352,0,0.0,2.577299976,0,0,10.67900346857473,4.23571176,0,0.0,2.697089976,0,0,10.609612515701071,Kombinasjoner av tiltak,0,0
115,116,1,P1,,,,,,,,,Leilighet,Passivhus,1152,288.3725623256403,,14.37263,67.271765,False,False,False,False,True,False,0,0,False,0,0,149500.0,10.0,11.0,103397.73122718719,0,0.0,46121.235087398396,0,0,0.0,5.52802752,0,0.0,4.1236799616,0,0,0.0,6.7692197376,0,0.0,4.3153439616,0,0,0.0,Kombinasjoner av tiltak,0,0
116,117,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1384,277.2019511198984,,14.372216,67.271721,False,True,False,False,False,False,0,0,False,0,0,166800.0,-9.0,-7.0,143684.3801425264,0,0.0,55409.5393758328,0,0,32247.089060944465,6.5961427544,0,0.0,4.9541432872,0,0,20.5306226601032,8.141979272,0,0.0,5.1844062872,0,0,20.397217003511145,Kombinasjoner av tiltak,0,0
117,118,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22457767186056,,14.375338,67.271574,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
118,119,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.18963202112853,,14.37523,67.271639,False,False,False,False,False,False,0,0,False,0,0,117800.0,7.0,8.0,85027.10067682741,0,0.0,32789.3155699473,0,0,0.0,3.9033532629,0,0.0,2.9316787227,0,0,0.0,4.8181221270000005,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
119,120,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,602,150.6501762426175,,14.373741,67.271383,False,False,False,False,False,False,0,0,False,0,0,86600.0,5.0,6.0,62498.5526342492,0,0.0,24101.548196713404,0,0,0.0,2.8691314582000005,0,0.0,2.1549091466,0,0,0.0,3.5415256660000005,0,0.0,2.2550668966,0,0,0.0,Kombinasjoner av tiltak,0,0
120,121,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1304,326.8281863121285,,14.373431,67.271435,False,False,False,False,False,False,0,0,False,0,0,187600.0,11.0,13.0,135378.9246429584,0,0.0,52206.6758280968,0,0,0.0,6.2148628264,0,0.0,4.6677766232,0,0,0.0,7.671344632,0,0.0,4.8847296232,0,0,0.0,Kombinasjoner av tiltak,0,0
121,122,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19192820733751,,14.374022,67.271685,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
122,123,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21154636248498,,14.374033,67.271748,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
123,124,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26497072996219,,14.375327,67.271511,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
124,125,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26530657136496,,14.375317,67.271448,False,True,False,False,True,False,0,0,False,0,0,48400.0,-3.0,-2.0,40838.513635738,0,0.0,18216.286427748502,0,0,10616.954380340021,2.183378925,0,0.0,1.6287104015,0,0,6.759453039942289,2.673606754,0,0.0,1.7044110264999999,0,0,6.715530881032367,Kombinasjoner av tiltak,0,0
125,126,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21349138957656,,14.37524,67.271702,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
126,127,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19159232743972,,14.374043,67.271811,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
127,128,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,936,312.4459379430095,,14.37601,67.271787,False,False,False,True,False,True,0,0,False,0,0,37500.0,3.0,4.0,97173.8293449456,0,97173.8293449456,37473.5035085112,0,0,0.0,4.4609751576,0,4.4609751576,3.3504899688,0,0,0.0,5.506425288,0,5.506425288,3.5062169688,0,0,0.0,Kombinasjoner av tiltak,0,0
128,129,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,2161,432.5596992561981,,14.376105,67.271506,False,False,False,False,False,False,0,0,False,0,0,310900.0,18.0,21.0,224351.1166820806,0,0.0,86517.35158321871,0,0,0.0,10.2993240551,0,0.0,7.7354795113,0,0,0.0,12.713018213000002,0,0.0,8.0950158863,0,0,0.0,Kombinasjoner av tiltak,0,0
129,130,1,P1,,,,,,,,,Leilighet,Passivhus,1057,352.8744098503632,,14.376684,67.271775,False,False,False,False,True,False,0,0,False,0,0,137200.0,9.0,10.0,94871.0085999452,0,0.0,42317.8346244619,0,0,0.0,5.072157195,0,0.0,3.7836195481,0,0,0.0,6.2109941516000005,0,0.0,3.9594779230999997,0,0,0.0,Kombinasjoner av tiltak,0,0
130,131,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21434824512404,,14.376909,67.271657,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
131,132,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20505620652712,,14.377071,67.271653,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0.0,32829.351364294,0,0,0.0,3.9348807,0,0.0,2.935258306,0,0,0.0,4.8183682160000005,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
